metric,n_neighbors,pp@cat_encoder,pp@decomposition,pp@featuregen,pp@featureselector,pp@scaler,weights,p,pp@kernel_pca_kernel,pp@kernel_pca_n_components,pp@poly_degree,pp@selectp_percentile,pp@std_with_std,anchor_size,score
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,362,0.6035
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,512,0.5583
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,724,0.4998
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,1024,0.4639
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,1448,0.4046
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,2048,0.3534
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,2896,0.3116
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,4096,0.2723
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,5793,0.2338
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,8192,0.1865
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,11585,0.1499
minkowski,100,onehot,fastica,none,none,none,distance,2,linear,0.25,2,25,True,16000,0.1158
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,16,0.9573
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,23,0.9504
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,32,0.9476
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,45,0.941
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,64,0.9168
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,91,0.8854000000000001
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,128,0.8261
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,181,0.7614
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,256,0.7203999999999999
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,362,0.6546000000000001
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,512,0.6020000000000001
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,724,0.5542
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,1024,0.5156000000000001
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,1448,0.4647
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,2048,0.412
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,2896,0.3644
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,4096,0.3186
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,5793,0.2740999999999999
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,8192,0.2320999999999999
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,11585,0.1884
minkowski,100,onehot,none,none,none,none,distance,5,linear,0.25,2,25,True,16000,0.1524
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,16,0.9468
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,23,0.9425
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,32,0.9025
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,45,0.9084
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,64,0.8158000000000001
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,91,0.6813
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,128,0.5670999999999999
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,181,0.5107999999999999
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,256,0.4582999999999999
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,362,0.3944
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,512,0.3318
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,724,0.2744
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,1024,0.2256
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,1448,0.1802
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,2048,0.1475999999999999
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,2896,0.1167
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,4096,0.0928
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,5793,0.0726999999999999
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,8192,0.0603
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,11585,0.0489
nan_euclidean,1,onehot,agglomerator,none,none,minmax,distance,1,linear,0.25,2,25,True,16000,0.0404
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,16,0.9468
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,23,0.9425
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,32,0.9025
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,45,0.9084
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,64,0.8158000000000001
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,91,0.6813
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,128,0.5670999999999999
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,181,0.5107999999999999
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,256,0.4582999999999999
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,362,0.3944
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,512,0.3318
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,724,0.2744
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,1024,0.2256
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,1448,0.1802
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,2048,0.1475999999999999
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,2896,0.1167
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,4096,0.0928
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,5793,0.0726999999999999
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,8192,0.0603
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,11585,0.0489
nan_euclidean,1,onehot,agglomerator,none,selectp,std,uniform,1,linear,0.25,2,40,True,16000,0.0404
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,16,0.9468
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,23,0.9425
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,32,0.9025
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,45,0.9084
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,64,0.8158000000000001
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,91,0.6813
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,128,0.5670999999999999
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,181,0.5107999999999999
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,256,0.4582999999999999
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,362,0.3944
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,512,0.3318
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,724,0.2744
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,1024,0.2256
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,1448,0.1802
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,2048,0.1475999999999999
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,2896,0.1167
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,4096,0.0928
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,5793,0.0726999999999999
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,8192,0.0603
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,11585,0.0489
nan_euclidean,1,onehot,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,16000,0.0404
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,16,0.9468
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,23,0.9425
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,32,0.9025
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,45,0.9084
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,64,0.8158000000000001
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,91,0.6813
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,128,0.5670999999999999
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,181,0.5107999999999999
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,256,0.4582999999999999
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,362,0.3944
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,512,0.3318
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,724,0.2744
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,1024,0.2256
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,1448,0.1802
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,2048,0.1475999999999999
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,2896,0.1167
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,4096,0.0928
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,5793,0.0726999999999999
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,8192,0.0603
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,11585,0.0489
nan_euclidean,1,onehot,fastica,poly,selectp,minmax,distance,1,linear,0.25,2,62,True,16000,0.0404
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,16,0.9468
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,23,0.9425
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,32,0.9025
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,45,0.9084
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,64,0.8158000000000001
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,91,0.6813
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,128,0.5670999999999999
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,181,0.5107999999999999
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,256,0.4582999999999999
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,362,0.3944
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,512,0.3318
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,724,0.2744
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,1024,0.2256
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,1448,0.1802
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,2048,0.1475999999999999
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,2896,0.1167
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,4096,0.0928
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,5793,0.0726999999999999
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,8192,0.0603
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,11585,0.0489
nan_euclidean,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,52,False,16000,0.0404
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,16,0.9468
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,23,0.9425
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,32,0.9025
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,45,0.9084
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,64,0.8158000000000001
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,91,0.6813
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,128,0.5670999999999999
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,181,0.5107999999999999
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,256,0.4582999999999999
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,362,0.3944
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,512,0.3318
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,724,0.2744
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,1024,0.2256
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,1448,0.1802
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,2048,0.1475999999999999
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,2896,0.1167
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,4096,0.0928
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,5793,0.0726999999999999
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,8192,0.0603
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,11585,0.0489
nan_euclidean,1,onehot,ka_nystroem,poly,none,minmax,uniform,1,linear,0.25,2,25,True,16000,0.0404
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,16,0.9468
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,23,0.9425
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,32,0.9025
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,45,0.9084
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,64,0.8158000000000001
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,91,0.6813
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,128,0.5670999999999999
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,181,0.5107999999999999
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,256,0.4582999999999999
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,362,0.3944
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,512,0.3318
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,724,0.2744
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,1024,0.2256
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,1448,0.1802
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,2048,0.1475999999999999
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,2896,0.1167
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,4096,0.0928
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,5793,0.0726999999999999
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,8192,0.0603
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,11585,0.0489
nan_euclidean,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,True,16000,0.0404
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,16,0.9468
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,23,0.9425
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,32,0.9025
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,45,0.9084
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,64,0.8158000000000001
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,91,0.6813
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,128,0.5670999999999999
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,181,0.5107999999999999
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,256,0.4582999999999999
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,362,0.3944
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,512,0.3318
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,724,0.2744
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,1024,0.2256
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,1448,0.1802
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,2048,0.1475999999999999
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,2896,0.1167
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,4096,0.0928
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,5793,0.0726999999999999
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,8192,0.0603
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,11585,0.0489
nan_euclidean,1,onehot,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,80,True,16000,0.0404
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,16,0.9468
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,23,0.9425
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,32,0.9025
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,45,0.9084
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,64,0.8158000000000001
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,91,0.6813
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,128,0.5670999999999999
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,181,0.5107999999999999
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,256,0.4582999999999999
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,362,0.3944
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,512,0.3318
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,724,0.2744
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,1024,0.2256
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,1448,0.1802
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,2048,0.1475999999999999
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,2896,0.1167
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,4096,0.0928
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,5793,0.0726999999999999
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,8192,0.0603
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,11585,0.0489
nan_euclidean,1,onehot,ka_rbf,poly,selectp,minmax,uniform,1,linear,0.25,2,51,True,16000,0.0404
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,16,0.9468
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,23,0.9425
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,32,0.9025
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,45,0.9084
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,64,0.8158000000000001
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,91,0.6813
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,128,0.5670999999999999
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,181,0.5107999999999999
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,256,0.4582999999999999
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,362,0.3944
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,512,0.3318
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,724,0.2744
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,1024,0.2256
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,1448,0.1802
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,2048,0.1475999999999999
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,2896,0.1167
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,4096,0.0928
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,5793,0.0726999999999999
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,8192,0.0603
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,11585,0.0489
nan_euclidean,1,onehot,ka_rbf,poly,selectp,none,uniform,1,linear,0.25,2,65,True,16000,0.0404
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,16,0.9468
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,23,0.9425
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,32,0.9025
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,45,0.9084
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,64,0.8158000000000001
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,91,0.6813
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,128,0.5670999999999999
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,181,0.5107999999999999
